Reference Body,Name,LAN,AOP,SMA,Inclination,Eccentricity,Mass,Radius
Kepler-987,Kepler-987 b,49.2,1.9,,,,,2080417.2
Kepler-988,Kepler-988 b,178.2,13.6,,,,,1322602.0
Kepler-989,Kepler-989 b,111.7,12.3,,,,,1408392.4000000001
Kepler-990,Kepler-990 b,78.6,10.7,,,,,1658614.4000000001
Kepler-990,Kepler-990 c,330.4,4.8,,,,,972291.2000000001
Kepler-991,Kepler-991 b,306.8,10.5,,,,,1622868.4000000001
Kepler-992,Kepler-992 b,202.7,13.6,,,,,1036633.9999999999
Kepler-993,Kepler-993 b,24.6,8.4,,,,,1894538.0
Kepler-994,Kepler-994 b,350.9,1.9,,,,,1022335.5999999999
Kepler-995,Kepler-995 b,0.8,11.0,,,,,1722957.2
Kepler-996,Kepler-996 b,234.3,3.7,,,,,1265408.4
Kepler-997,Kepler-997 b,259.2,10.6,,,,,865053.2
Kepler-998,Kepler-998 b,159.9,4.4,,,,,1479884.4
Kepler-999,Kepler-999 b,275.5,4.8,,,,,1494182.8
Kepler-1000,Kepler-1000 b,38.4,8.2,,,,,3038410.0
Kepler-1001,Kepler-1001 b,360.0,7.0,,,,,2008925.2000000002
Kepler-1002,Kepler-1002 b,276.4,5.9,,,,,1093827.6
Kepler-1003,Kepler-1003 b,70.4,6.4,,,,,1136722.8
Kepler-1004,Kepler-1004 b,307.9,1.8,,,,,4003552.0000000005
Kepler-1005,Kepler-1005 b,23.3,14.4,,,,,957992.8
Kepler-1006,Kepler-1006 b,89.4,14.9,,,,,979440.4
Kepler-1007,Kepler-1007 b,112.1,9.5,,,,,915097.6
Kepler-1008,Kepler-1008 b,143.0,7.7,,,,,815008.8
Kepler-1009,Kepler-1009 b,55.7,4.6,,,,,1386944.8
Kepler-1010,Kepler-1010 b,320.3,13.4,,,,,1479884.4
Kepler-1011,Kepler-1011 b,18.0,3.2,,,,,1830195.2
Kepler-1012,Kepler-1012 b,279.1,2.4,,,,,822158.0
Kepler-1013,Kepler-1013 b,29.7,4.7,,,,,1372646.4000000001
Kepler-1014,Kepler-1014 b,105.2,14.1,,,,,1522779.5999999999
Kepler-1015,Kepler-1015 b,56.3,5.4,,,,,2266296.4
Kepler-1016,Kepler-1016 b,59.3,8.8,,,,,1386944.8
Kepler-1016,Kepler-1016 c,153.5,4.5,,,,,2344937.6
Kepler-1017,Kepler-1017 b,102.2,3.7,,,,,1272557.5999999999
Kepler-1018,Kepler-1018 b,297.9,11.1,,,,,1644316.0
Kepler-1019,Kepler-1019 b,142.5,2.6,,,,,929396.0
Kepler-1020,Kepler-1020 b,161.7,6.5,,,,,1451287.6
Kepler-1021,Kepler-1021 b,325.6,8.4,,,,,1487033.5999999999
Kepler-1022,Kepler-1022 b,263.9,11.6,,,,,1508481.2
Kepler-1023,Kepler-1023 b,237.7,13.9,,,,,1680062.0
Kepler-1024,Kepler-1024 b,192.4,10.5,,,,,2495070.8
Kepler-1025,Kepler-1025 b,357.6,1.3,,,,,1265408.4
Kepler-342,Kepler-342 e,329.1,2.3,,,,,564786.8
Kepler-1026,Kepler-1026 b,233.7,6.5,,,,,1408392.4000000001
Kepler-1027,Kepler-1027 b,239.7,6.4,,,,,564786.8
Kepler-1028,Kepler-1028 b,179.9,14.9,,,,,850754.7999999999
Kepler-1029,Kepler-1029 b,89.8,2.6,,,,,800710.4
Kepler-1030,Kepler-1030 b,68.2,10.7,,,,,1579973.2
Kepler-1031,Kepler-1031 b,273.8,2.8,,,,,557637.6
Kepler-1032,Kepler-1032 b,82.0,8.4,,,,,1193916.4000000001
Kepler-1033,Kepler-1033 b,35.1,2.0,,,,,1601420.8
Kepler-1034,Kepler-1034 b,298.7,6.7,,,,,1444138.4000000001
HD 175607,HD 175607 b,76.0,4.7,,,0.110000,5.36221725e+23,
HD 219134,HD 219134 f,55.8,5.2,2188616848.341,,0.148000,4.3600046100000003e+23,836456.4
HD 219134,HD 219134 g,130.0,10.1,5614408087.371,,0.000000,6.453642e+23,
HD 219134,HD 219134 h,334.9,8.4,46524937787.7,,0.060000,6.453642e+24,
K2-26,K2-26 b,3.1,13.8,1439131516.1339998,-1.60,,,1701509.5999999999
Kepler-1035,Kepler-1035 b,76.7,9.0,,,,,743516.7999999999
Kepler-1036,Kepler-1036 b,180.2,9.9,,,,,1923134.8
Kepler-1037,Kepler-1037 b,2.4,3.2,,,,,815008.8
Kepler-1038,Kepler-1038 b,277.3,8.3,,,,,2251998.0
Kepler-1039,Kepler-1039 b,133.0,3.0,,,,,929396.0
Kepler-1040,Kepler-1040 b,153.8,5.2,,,,,1329751.2
Kepler-1041,Kepler-1041 b,332.0,7.0,,,,,1873090.4000000001
Kepler-1042,Kepler-1042 b,187.5,13.1,,,,,1394094.0
Kepler-1043,Kepler-1043 b,230.6,13.7,,,,,1622868.4000000001
Kepler-1044,Kepler-1044 b,109.4,11.8,,,,,1701509.5999999999
Kepler-1045,Kepler-1045 b,261.3,11.8,,,,,1715808.0
Kepler-1046,Kepler-1046 b,43.4,9.2,,,,,1093827.6
Kepler-1047,Kepler-1047 b,264.8,3.4,,,,,1329751.2
Kepler-1047,Kepler-1047 c,341.5,9.6,,,,,629129.6
Kepler-1048,Kepler-1048 b,67.5,2.8,,,,,1029484.7999999999
Kepler-1049,Kepler-1049 b,68.5,0.4,,,,,607682.0
Kepler-1050,Kepler-1050 b,49.5,7.4,,,,,1022335.5999999999
Kepler-1050,Kepler-1050 c,187.3,9.5,,,,,943694.4
Kepler-1051,Kepler-1051 b,164.6,5.1,,,,,2166207.6
Kepler-1052,Kepler-1052 b,298.5,4.4,,,,,1865941.2
Kepler-1053,Kepler-1053 b,294.3,1.3,,,,,621980.3999999999
Kepler-1054,Kepler-1054 b,122.8,10.2,,,,,1680062.0
Kepler-1055,Kepler-1055 b,320.7,0.8,,,,,786412.0
Kepler-1056,Kepler-1056 b,238.6,5.1,,,,,1923134.8
Kepler-1057,Kepler-1057 b,88.4,2.9,,,,,2144760.0
Kepler-1058,Kepler-1058 b,191.2,1.4,,,,,1737255.5999999999
Kepler-1059,Kepler-1059 b,229.8,8.8,,,,,1100976.8
Kepler-1060,Kepler-1060 b,283.7,11.8,,,,,1515630.4
Kepler-1061,Kepler-1061 b,29.0,6.9,,,,,1265408.4
Kepler-351,Kepler-351 d,185.3,4.8,,,,,1737255.5999999999
Kepler-1062,Kepler-1062 b,235.7,14.3,,,,,1122424.4
Kepler-1063,Kepler-1063 b,74.3,5.5,,,,,950843.6000000001
Kepler-1064,Kepler-1064 b,246.5,2.2,,,,,986589.6000000001
Kepler-1065,Kepler-1065 b,110.7,4.4,,,,,2380683.6
Kepler-1065,Kepler-1065 c,243.5,8.1,,,,,1022335.5999999999
Kepler-1066,Kepler-1066 b,293.1,2.3,,,,,1508481.2
Kepler-1067,Kepler-1067 b,264.6,2.1,,,,,507593.19999999995
Kepler-1068,Kepler-1068 b,163.1,3.3,,,,,2316340.8000000003
Kepler-1069,Kepler-1069 b,204.2,1.6,,,,,1022335.5999999999
Kepler-1070,Kepler-1070 b,87.1,0.9,,,,,1100976.8
Kepler-1071,Kepler-1071 b,147.3,8.8,,,,,1515630.4
Kepler-1072,Kepler-1072 b,193.0,4.7,,,,,1008037.2
Kepler-1073,Kepler-1073 b,80.3,6.8,,,,,1465586.0
Kepler-1073,Kepler-1073 c,189.3,3.4,,,,,1043783.2
Kepler-1074,Kepler-1074 b,156.8,3.6,,,,,800710.4
Kepler-1075,Kepler-1075 b,63.7,9.3,,,,,907948.4
Kepler-1076,Kepler-1076 b,258.2,11.1,,,,,507593.19999999995
Kepler-1077,Kepler-1077 b,8.3,8.3,,,,,1765852.4
Kepler-1078,Kepler-1078 b,315.4,12.5,,,,,1215364.0
Kepler-1079,Kepler-1079 b,133.1,8.7,,,,,1036633.9999999999
Kepler-1080,Kepler-1080 b,93.3,12.4,,,,,2094715.5999999999
Kepler-1081,Kepler-1081 b,18.4,12.3,,,,,643428.0
Kepler-1082,Kepler-1082 b,63.1,9.8,,,,,714920.0
Kepler-1083,Kepler-1083 b,42.2,3.4,,,,,2144760.0
Kepler-1084,Kepler-1084 b,271.7,8.9,,,,,707770.8
Kepler-1085,Kepler-1085 b,83.7,4.0,,,,,4604084.8
Kepler-1086,Kepler-1086 b,216.7,12.9,,,,,1558525.6
Kepler-1086,Kepler-1086 c,315.7,7.4,,,,,1873090.4000000001
Kepler-1087,Kepler-1087 b,86.0,2.5,,,,,386056.8
Kepler-1088,Kepler-1088 b,359.4,5.1,,,,,907948.4
Kepler-1089,Kepler-1089 b,48.2,4.7,,,,,1165319.6
Kepler-1090,Kepler-1090 b,137.6,13.0,,,,,1436989.2000000002
Kepler-1091,Kepler-1091 b,351.7,11.1,,,,,929396.0
Kepler-1092,Kepler-1092 b,129.5,8.4,,,,,1322602.0
Kepler-1093,Kepler-1093 b,107.0,10.4,,,,,1243960.7999999998
Kepler-1093,Kepler-1093 c,2.5,3.9,,,,,1251110.0
Kepler-1094,Kepler-1094 b,9.8,11.4,,,,,2030372.7999999998
Kepler-1095,Kepler-1095 b,209.9,13.2,,,,,772113.6
Kepler-1096,Kepler-1096 b,8.0,9.5,,,,,793561.2
Kepler-1097,Kepler-1097 b,68.2,9.1,,,,,2080417.2
Kepler-1098,Kepler-1098 b,114.8,6.9,,,,,829307.2000000001
Kepler-1099,Kepler-1099 b,94.0,5.6,,,,,1801598.4
Kepler-1100,Kepler-1100 b,120.2,9.1,,,,,1115275.2
Kepler-1101,Kepler-1101 b,122.9,9.3,,,,,1572824.0
Kepler-1102,Kepler-1102 b,246.4,14.2,,,,,1694360.4
Kepler-1103,Kepler-1103 b,297.2,12.0,,,,,1451287.6
Kepler-1104,Kepler-1104 b,206.6,14.6,,,,,786412.0
Kepler-1105,Kepler-1105 b,287.4,5.8,,,,,1279706.8
Kepler-1106,Kepler-1106 b,33.0,2.9,,,,,1050932.4
Kepler-1107,Kepler-1107 b,21.2,9.0,,,,,857904.0
Kepler-1108,Kepler-1108 b,96.0,4.9,,,,,929396.0
Kepler-1109,Kepler-1109 b,206.7,2.1,,,,,1394094.0
Kepler-1110,Kepler-1110 b,92.4,6.5,,,,,1694360.4
Kepler-214,Kepler-214 b,94.9,9.0,1944772319.1000001,,,,1665763.6
Kepler-214,Kepler-214 c,128.1,2.0,2902198691.58,,,,1358348.0
Kepler-215,Kepler-215 b,11.6,7.6,1256622113.88,,,,1036633.9999999999
Kepler-215,Kepler-215 c,36.6,10.7,1690455938.91,,,,1129573.6
Kepler-215,Kepler-215 d,40.7,9.1,2767560607.95,,,,1522779.5999999999
Kepler-215,Kepler-215 e,150.8,13.9,4697373139.9800005,,,,1115275.2
Kepler-216,Kepler-216 b,85.0,3.7,1181823178.53,,,,1501332.0
Kepler-216,Kepler-216 c,217.4,0.6,2034531041.5200002,,,,1937433.2000000002
Kepler-217,Kepler-217 b,151.6,0.9,972386159.5500001,,,,1422690.8
Kepler-217,Kepler-217 c,14.7,4.6,1331421049.23,,,,1179618.0
Kepler-218,Kepler-218 b,340.9,3.2,688150205.22,,,,943694.4
Kepler-218,Kepler-218 c,164.6,2.1,3710027193.36,,,,2001776.0000000002
Kepler-219,Kepler-219 b,164.1,14.5,852707862.99,,,,1880239.6
Kepler-219,Kepler-219 c,222.9,1.7,2468364866.55,,,,2280594.8
Kepler-219,Kepler-219 d,326.1,14.4,4069062083.0400004,,,,1794449.2
Kepler-220,Kepler-220 b,35.9,6.7,688150205.22,,,,514742.39999999997
Kepler-220,Kepler-220 c,314.2,3.0,1136943817.32,,,,1000888.0000000001
Kepler-220,Kepler-220 d,59.2,14.6,2438445292.4100003,,,,621980.3999999999
Kepler-220,Kepler-220 e,234.4,8.1,3380911877.82,,,,850754.7999999999
Kepler-221,Kepler-221 b,6.4,6.8,553512121.5899999,,,,1093827.6
Kepler-221,Kepler-221 c,155.5,4.3,882627437.13,,,,1865941.2
Kepler-221,Kepler-221 d,111.9,11.0,1301501475.09,,,,1744404.8
Kepler-221,Kepler-221 e,120.3,14.8,1944772319.1000001,,,,1680062.0
Kepler-222,Kepler-222 b,214.6,1.6,718069779.36,,,,2016074.4
Kepler-222,Kepler-222 c,228.5,1.3,1361340623.37,,,,2959768.8
Kepler-222,Kepler-222 d,121.4,7.8,2692761672.6,,,,2352086.8000000003
Kepler-223,Kepler-223 b,145.8,2.1,,0.00,0.078000,4.41884664e+23,1908836.4000000001
Kepler-223,Kepler-223 c,79.0,4.3,,0.00,0.150000,3.04649865e+23,2194804.4
Kepler-223,Kepler-223 d,276.3,6.6,,-2.06,0.037000,4.77759321e+23,3338676.4000000004
Kepler-223,Kepler-223 e,111.1,11.2,,-2.00,0.051000,2.8661763e+23,2931172.0
Kepler-224,Kepler-224 b,157.1,8.3,568471908.66,,,,886500.8
Kepler-224,Kepler-224 c,148.7,8.9,867667650.0600001,,,,1987477.6
Kepler-224,Kepler-224 d,303.1,13.3,1331421049.23,,,,1465586.0
Kepler-224,Kepler-224 e,243.6,7.0,1855013596.68,,,,1258259.2
Kepler-225,Kepler-225 b,244.8,10.3,837748075.9200001,,,,764964.4
Kepler-225,Kepler-225 c,98.1,10.7,1660536364.77,,,,1172468.8
Kepler-226,Kepler-226 b,49.9,9.5,703109992.29,,,,986589.6000000001
Kepler-226,Kepler-226 c,78.2,9.3,867667650.0600001,,,,1451287.6
Kepler-226,Kepler-226 d,68.6,12.7,1136943817.32,,,,779262.8
Kepler-227,Kepler-227 b,8.7,13.5,1346380836.3,,,,1980328.4000000001
Kepler-227,Kepler-227 c,207.1,13.8,4338338250.299999,,,,1937433.2000000002
Kepler-228,Kepler-228 b,78.2,5.9,568471908.66,,,,972291.2000000001
Kepler-228,Kepler-228 c,336.5,5.6,777908927.64,,,,1722957.2
Kepler-228,Kepler-228 d,55.6,9.6,1510938494.0700002,,,,2573712.0
Kepler-229,Kepler-229 b,4.4,5.2,927506798.34,,,,1401243.2
Kepler-229,Kepler-229 c,50.7,7.5,1750295087.19,,,,3138498.8
Kepler-229,Kepler-229 d,212.5,10.5,3291153155.4,,,,2452175.6
Kepler-230,Kepler-230 b,278.6,8.5,2857319330.37,,,,2716696.0
Kepler-230,Kepler-230 c,147.0,14.5,5684719086.6,,,,1301154.4
Kepler-583,Kepler-583 b,206.9,1.1,,,,,1451287.6
Kepler-584,Kepler-584 b,333.9,5.6,,,,,2688099.2
Kepler-585,Kepler-585 b,213.0,7.9,,,,,1801598.4
Kepler-176,Kepler-176 e,172.9,7.1,,,,,922246.8
Kepler-586,Kepler-586 b,19.9,4.9,,,,,1780150.8
Kepler-587,Kepler-587 b,340.6,13.2,,,,,1422690.8
Kepler-588,Kepler-588 b,75.3,10.6,,,,,1680062.0
Kepler-589,Kepler-589 b,347.6,9.9,,,,,1451287.6
Kepler-590,Kepler-590 b,179.1,2.2,,,,,2566562.8
Kepler-591,Kepler-591 b,92.3,14.7,,,,,2159058.4
Kepler-592,Kepler-592 b,134.6,7.1,,,,,1522779.5999999999
Kepler-593,Kepler-593 b,304.8,9.1,,,,,1830195.2
Kepler-594,Kepler-594 b,332.5,11.4,,,,,1386944.8
Kepler-595,Kepler-595 b,230.8,3.6,,,,,2430728.0
Kepler-596,Kepler-596 b,167.3,4.4,,,,,2209102.8
Kepler-597,Kepler-597 b,204.8,13.8,,,,,1508481.2
Kepler-598,Kepler-598 b,228.3,3.1,,,,,957992.8
Kepler-599,Kepler-599 b,138.8,5.3,,,,,1808747.6
Kepler-231,Kepler-231 b,249.1,3.6,1107024243.1799998,,,,1100976.8
Kepler-231,Kepler-231 c,265.9,11.6,1705415725.98,,,,1229662.4
Kepler-232,Kepler-232 b,76.5,9.9,807828501.78,,,,1966030.0000000002
Kepler-232,Kepler-232 c,109.1,8.4,1510938494.0700002,,,,2445026.4000000004
Kepler-233,Kepler-233 b,269.1,10.6,1151903604.3899999,,,,1551376.4
Kepler-233,Kepler-233 c,208.3,3.4,4293458889.0899997,,,,1730106.4
Kepler-234,Kepler-234 b,339.9,11.8,598391482.8000001,,,,2359236.0
Kepler-234,Kepler-234 c,26.2,9.4,1151903604.3899999,,,,2237699.6
Kepler-235,Kepler-235 b,188.1,8.1,553512121.5899999,,,,1422690.8
Kepler-235,Kepler-235 c,116.5,13.9,972386159.5500001,,,,815008.8
Kepler-235,Kepler-235 d,274.7,0.1,1825094022.54,,,,1308303.5999999999
Kepler-235,Kepler-235 e,91.4,13.7,3186434645.91,,,,1415541.6
Kepler-236,Kepler-236 b,226.3,13.2,972386159.5500001,,,,1000888.0000000001
Kepler-236,Kepler-236 c,157.1,3.7,1974691893.24,,,,1272557.5999999999
Kepler-237,Kepler-237 b,217.2,8.5,747989353.5,,,,900799.2
K2-4,K2-4 b,320.2,11.0,1166863391.46,-0.46,0.080000,,1336900.4
K2-5,K2-5 b,137.0,10.6,795860672.124,-2.65,,,1215364.0
Kepler-1250,Kepler-1250 b,346.3,12.7,,,,,1222513.2000000002
Kepler-1251,Kepler-1251 b,15.8,12.7,,,,,1172468.8
Kepler-1252,Kepler-1252 b,12.6,5.6,,,,,1065230.8
Kepler-1253,Kepler-1253 b,88.0,11.4,,,,,850754.7999999999
Kepler-1254,Kepler-1254 b,78.9,12.1,,,,,986589.6000000001
Kepler-1254,Kepler-1254 c,109.3,7.5,,,,,829307.2000000001
Kepler-1254,Kepler-1254 d,97.3,10.1,,,,,836456.4
Kepler-1255,Kepler-1255 b,289.1,14.4,,,,,1479884.4
Kepler-1256,Kepler-1256 b,41.5,6.6,,,,,950843.6000000001
Kepler-1257,Kepler-1257 b,8.9,0.5,,,,,972291.2000000001
Kepler-1258,Kepler-1258 b,342.4,13.6,,,,,550488.4
Kepler-1259,Kepler-1259 b,113.6,5.1,,,,,915097.6
Kepler-1260,Kepler-1260 b,163.6,5.3,,,,,1129573.6
Kepler-1261,Kepler-1261 b,133.9,8.7,,,,,1444138.4000000001
Kepler-1262,Kepler-1262 b,310.7,13.5,,,,,1158170.4000000001
Kepler-1263,Kepler-1263 b,219.1,2.0,,,,,729218.3999999999
Kepler-1264,Kepler-1264 b,185.7,10.3,,,,,750666.0
Kepler-1265,Kepler-1265 b,41.4,4.4,,,,,857904.0
Kepler-1266,Kepler-1266 b,69.0,6.8,,,,,1644316.0
Kepler-600,Kepler-600 b,226.5,13.1,,,,,1851642.8
Kepler-601,Kepler-601 b,234.5,7.4,,,,,1215364.0
Kepler-602,Kepler-602 b,108.3,14.9,,,,,1329751.2
Kepler-603,Kepler-603 b,127.6,7.8,,,,,1687211.2
Kepler-603,Kepler-603 c,177.8,5.1,,,,,4146535.9999999995
Kepler-603,Kepler-603 d,129.6,13.4,,,,,843605.6
Kepler-604,Kepler-604 b,197.8,9.7,,,,,1651465.2000000002
Kepler-605,Kepler-605 b,123.0,0.4,,,,,915097.6
Kepler-605,Kepler-605 c,99.3,14.1,,,,,550488.4
Kepler-606,Kepler-606 b,131.2,1.8,,,,,2109014.0
Kepler-607,Kepler-607 b,43.6,4.2,,,,,557637.6
Kepler-608,Kepler-608 b,334.4,3.5,,,,,2323490.0
Kepler-609,Kepler-609 b,307.7,3.4,,,,,2137610.8
Kepler-610,Kepler-610 b,97.7,12.9,,,,,2673800.8
Kepler-610,Kepler-610 c,36.4,3.6,,,,,2101864.8
Kepler-191,Kepler-191 d,89.8,6.8,,,,,1451287.6
Kepler-611,Kepler-611 b,257.4,3.6,,,,,1050932.4
Kepler-192,Kepler-192 d,240.0,8.2,,,,,650577.2
Kepler-612,Kepler-612 b,305.9,11.6,,,,,1808747.6
K2-5,K2-5 c,128.4,2.9,1223710582.326,-3.05,,,1444138.4000000001
K2-6,K2-6 b,227.8,1.0,2839367585.886,,,,1594271.6
K2-7,K2-7 b,187.2,2.8,2713705374.498,,,,1701509.5999999999
K2-8,K2-8 b,354.0,7.4,1280557773.192,-3.58,,,2280594.8
K2-9,K2-9 b,341.6,3.0,1361340623.37,-2.02,,,1436989.2000000002
K2-19,K2-19 b,9.9,10.7,1107024243.1799998,-0.53,,,4940097.199999999
K2-19,K2-19 c,177.7,12.3,1452595324.497,-2.01,,,3102752.8
K2-10,K2-10 b,187.4,2.5,,,0.310000,1.612461435e+24,2452175.6
K2-11,K2-11 b,244.4,0.1,3376423941.6990004,,,,4818560.800000001
K2-12,K2-12 b,124.1,2.5,1199774923.014,,,,1487033.5999999999
K2-13,K2-13 b,356.3,6.4,3162498986.598,,,,1208214.8
K2-14,K2-14 b,346.3,9.2,937978649.289,,,,3067006.8
K2-15,K2-15 b,214.1,3.6,1361340623.37,,,,1579973.2
K2-16,K2-16 b,202.6,5.2,997817797.5689999,-2.03,,,1286856.0
K2-16,K2-16 c,300.2,10.5,1838557830.9029999,-2.17,,,1622868.4000000001
K2-17,K2-17 b,256.7,9.0,1780214661.33,,,,1422690.8
K2-18,K2-18 b,291.6,12.9,2137753572.303,,0.200000,5.32805091e+23,1508481.2
WASP-135,WASP-135 b,48.5,6.8,363522825.801,-8.00,0.000000,3.6064469999999997e+25,9293960.0
LkCa 15,LkCa 15 b,147.2,5.6,219908869929.0,-40.00,,,
Kepler-1267,Kepler-1267 b,103.6,9.1,,,,,1923134.8
Kepler-1268,Kepler-1268 b,260.9,13.8,,,,,1294005.2
Kepler-436,Kepler-436 c,97.4,5.1,,,,,1487033.5999999999
Kepler-1269,Kepler-1269 b,24.2,7.5,,,,,1036633.9999999999
Kepler-1270,Kepler-1270 b,253.1,1.7,,,,,2116163.1999999997
Kepler-1271,Kepler-1271 b,317.6,8.6,,,,,943694.4
Kepler-1272,Kepler-1272 b,272.2,11.1,,,,,1508481.2
Kepler-1273,Kepler-1273 b,295.0,3.7,,,,,1587122.4
Kepler-1274,Kepler-1274 b,43.8,2.2,,,,,907948.4
HATS-17,HATS-17 b,298.2,14.1,1956740148.756,-0.92,0.029000,2.53969794e+25,5554928.4
TRAPPIST-1,TRAPPIST-1 b,232.9,4.7,166203234.3477,-0.35,0.081000,5.0680071e+22,693472.4
TRAPPIST-1,TRAPPIST-1 c,245.5,13.7,227538361.3347,-0.33,0.083000,8.2378842e+22,672024.8
TRAPPIST-1,TRAPPIST-1 d,122.6,10.1,320737834.7808,-0.25,0.070000,2.4485876999999996e+22,493294.80000000005
K2-34,K2-34 b,120.4,3.9,637286929.182,,,,8900754.0
Kepler-461,Kepler-461 b,81.9,2.0,,,,,1644316.0
Kepler-462,Kepler-462 b,276.6,13.2,,,,,2402131.2
Kepler-463,Kepler-463 b,325.0,0.7,,,,,1944582.4000000001
Kepler-464,Kepler-464 b,296.0,14.5,,,,,2101864.8
Kepler-613,Kepler-613 b,125.6,13.1,,,,,1458436.7999999998
Kepler-614,Kepler-614 b,2.8,9.4,,,,,1522779.5999999999
Kepler-615,Kepler-615 b,139.7,12.6,,,,,1108126.0
Kepler-616,Kepler-616 b,125.2,10.9,,,,,1551376.4
Kepler-616,Kepler-616 c,332.7,10.1,,,,,2173356.8
Kepler-617,Kepler-617 b,158.2,0.9,,,,,843605.6
Kepler-618,Kepler-618 b,235.8,13.2,,,,,1658614.4000000001
Kepler-619,Kepler-619 b,227.1,8.4,,,,,2016074.4
Kepler-619,Kepler-619 c,128.7,12.1,,,,,1079529.2
Kepler-620,Kepler-620 b,37.2,14.8,,,,,2116163.1999999997
Kepler-621,Kepler-621 b,140.9,5.0,,,,,1465586.0
Kepler-622,Kepler-622 b,56.7,13.7,,,,,1358348.0
HD 143105,HD 143105 b,66.2,10.6,566975929.9530001,,0.070000,2.2967372999999997e+25,
HIP 109600,HIP 109600 b,294.6,2.7,10561609671.42,,0.163000,5.0869884e+25,
HD 35759,HD 35759 b,288.3,2.0,5819357170.2300005,,0.389000,7.136968799999999e+25,
HIP 109384,HIP 109384 b,287.6,11.6,16964398537.38,,0.549000,2.9610828e+25,
HD 220842,HD 220842 b,281.6,6.8,11070242431.8,,0.404000,6.0360534e+25,
HD 12484,HD 12484 b,122.5,4.2,4443056759.79,,0.070000,5.6564274e+25,
HIP 65407,HIP 65407 b,164.1,0.8,2647882311.39,,0.140000,8.1239964e+24,
LkCa 15,LkCa 15 c,51.2,5.3,278252039502.0,-40.00,,,
Kepler-454,Kepler-454 b,110.9,12.4,,-2.91,0.000000,3.79626e+23,1501332.0
Kepler-454,Kepler-454 c,185.2,1.3,,,0.021400,8.4656598e+25,
HD 33844,HD 33844 b,32.6,12.6,23935659312.0,,0.150000,3.8152412999999995e+25,
HD 33844,HD 33844 c,58.9,7.0,33509923036.800003,,0.130000,3.3217275e+25,
Kepler-1111,Kepler-1111 b,301.9,4.4,,,,,1272557.5999999999
Kepler-1112,Kepler-1112 b,198.0,5.2,,,,,1923134.8
Kepler-1113,Kepler-1113 b,250.2,1.6,,,,,1794449.2
Kepler-1114,Kepler-1114 b,265.9,10.7,,,,,857904.0
Kepler-1115,Kepler-1115 b,326.2,14.1,,,,,1086678.4
Kepler-1116,Kepler-1116 b,241.7,14.4,,,,,1622868.4000000001
Kepler-1117,Kepler-1117 b,82.8,7.0,,,,,707770.8
Kepler-1118,Kepler-1118 b,124.0,1.2,,,,,1744404.8
Kepler-1119,Kepler-1119 b,48.1,0.5,,,,,1222513.2000000002
Kepler-1120,Kepler-1120 b,10.0,10.9,,,,,879351.6
Kepler-1121,Kepler-1121 b,338.5,6.2,,,,,1215364.0
Kepler-1122,Kepler-1122 b,285.5,5.6,,,,,1301154.4
Kepler-1123,Kepler-1123 b,69.3,12.5,,,,,1065230.8
Kepler-1124,Kepler-1124 b,154.6,13.2,,,,,815008.8
Kepler-465,Kepler-465 b,190.8,5.4,,,,,1880239.6
Kepler-466,Kepler-466 b,13.0,1.9,,,,,1815896.8
Kepler-466,Kepler-466 c,312.1,9.5,,,,,800710.4
Kepler-467,Kepler-467 b,333.7,0.1,,,,,1436989.2000000002
Kepler-468,Kepler-468 b,44.4,5.7,,,,,8507548.0
Kepler-470,Kepler-470 b,112.8,5.1,,,,,9208169.6
Kepler-471,Kepler-471 b,147.0,9.9,,,,,9544182.0
Kepler-472,Kepler-472 b,12.7,3.9,,,,,2051820.4
Kepler-473,Kepler-473 b,223.5,13.7,,,,,2602308.8
Kepler-474,Kepler-474 b,288.7,14.3,,,,,1951731.6
Kepler-475,Kepler-475 b,344.7,0.8,,,,,1587122.4
Kepler-476,Kepler-476 b,152.7,10.1,,,,,1966030.0000000002
Kepler-477,Kepler-477 b,260.4,6.0,,,,,1322602.0
Kepler-478,Kepler-478 b,257.2,0.0,,,,,1730106.4
Kepler-479,Kepler-479 b,270.1,2.1,,,,,1351198.8
Kepler-480,Kepler-480 b,159.0,11.6,,,,,1773001.6
Kepler-481,Kepler-481 b,86.5,2.5,,,,,1594271.6
Kepler-482,Kepler-482 b,334.1,7.2,,,,,1508481.2
HIP 65407,HIP 65407 c,188.6,10.7,4727292714.12,,0.120000,1.48813392e+25,
HD 141399,HD 141399 b,269.5,2.3,6208311634.049999,,0.040000,8.5605663e+24,
HD 141399,HD 141399 c,125.2,7.2,10307293291.23,,0.048000,2.5245129e+25,
HD 141399,HD 141399 d,24.5,5.4,31265954976.3,,0.074000,2.2397933999999997e+25,
HD 141399,HD 141399 e,136.5,2.4,74798935350.0,,0.260000,1.2527658e+25,
KELT-4 A,KELT-4 A b,120.2,12.0,645814007.8119,-6.84,0.000000,1.71211326e+25,12146490.8
K2-28,K2-28 b,122.8,10.8,320139443.298,-1.10,0.000000,,1479884.4
K2-19,K2-19 d,331.0,5.3,514616675.208,-4.17,,,729218.3999999999
K2-31,K2-31 b,299.2,7.8,329115315.53999996,-10.10,0.000000,3.36728262e+25,7578152.0
K2-32,K2-32 b,42.4,0.2,1202018891.0745,,,,3167095.6
K2-32,K2-32 d,45.4,0.5,2785512352.434,,,,2087566.4
