Name,Distance,Temperature,Mass,Radius,Ecliptic Longitude,Ecliptic Latitude
Kepler-665,2.0087907e+17,4913.0,1.5708913000000003e+28,51481800.0,320.994507,67.193474
Kepler-666,4.103981e+17,5887.0,2.0481241e+28,73048500.0,323.515787,67.018579
Kepler-667,2.7987299e+17,5327.0,1.8095077000000003e+28,60525900.0,319.390806,68.120255
Kepler-668,2.7061589e+17,5352.0,1.7299689e+28,57047400.0,302.341767,70.980866
Kepler-669,5.4863746e+17,6038.0,2.2867405e+28,83484000.0,313.815434,69.378704
Kepler-670,3.023986e+17,5709.0,1.9685853000000001e+28,68874300.0,321.902604,67.854613
Kepler-671,3.5146123e+17,5624.0,1.9288159000000002e+28,66091500.0,317.716913,68.768772
Kepler-672,3.1196427e+17,5627.0,1.8890465000000001e+28,64004400.0,313.728226,69.643276
Kepler-673,3.0178146e+17,5355.0,1.7498536000000002e+28,58438800.0,312.831748,70.418238
Kepler-674,9.318814e+16,4192.0,1.193082e+28,39654900.0,302.627957,71.873349
Kepler-1312,9.411385e+16,5719.0,1.9685853000000001e+28,64004400.0,308.056477,61.474492
Kepler-1313,5.770259e+16,5453.0,1.8293924000000002e+28,59134500.0,308.016557,62.748576
Kepler-1314,1.4255934e+17,4188.0,1.193082e+28,41046300.0,313.271289,65.036912
Kepler-1315,1.5582785e+17,4861.0,1.5907760000000003e+28,52177500.0,316.509405,65.376159
Kepler-1316,2.3235321e+17,5884.0,2.0680088000000004e+28,77918400.0,315.956553,59.217537
Kepler-1317,2.2649038e+17,5144.0,1.6504301e+28,54960300.0,306.742998,62.825243
Kepler-1318,1.4657075e+17,4598.0,1.4515831000000001e+28,48699000.0,304.194302,62.192336
Kepler-1319,3.517698e+16,3655.0,1.1135432000000002e+28,37567800.0,312.285629,69.746962
Kepler-1320,2.3790747e+17,4817.0,1.5907760000000003e+28,51481800.0,300.721249,61.868354
Kepler-1321,1.6878779e+17,4094.0,1.0737738000000001e+28,36872100.0,315.117865,66.280329
Kepler-1322,3.7552969e+17,5488.0,1.7896230000000003e+28,60525900.0,311.883386,65.534994
Kepler-1323,1.635421e+17,6169.0,2.3463946e+28,97398000.0,311.977755,66.23673
Kepler-1324,1.6107354e+17,4776.0,1.5510066000000002e+28,50786100.0,304.901149,61.208453
Kepler-1325,2.9468435e+17,5550.0,1.8492771000000002e+28,63308700.0,296.185642,64.165664
Kepler-1088,9.2571e+16,5975.0,2.1475476000000002e+28,75135600.0,290.536592,65.067674
Kepler-1089,7.004539e+16,3753.0,1.0340044000000002e+28,34089300.0,312.311479,69.549649
Kepler-1090,2.1661614e+17,5321.0,1.7100842000000003e+28,57047400.0,314.824766,64.024565
Kepler-1091,2.8234155e+17,5851.0,2.0083547e+28,71657100.0,320.019423,62.036115
Kepler-1092,2.8203298e+17,5862.0,1.9685853000000001e+28,69570000.0,320.468437,65.764749
Kepler-1093,2.6166736e+17,6166.0,2.2469711e+28,83484000.0,295.768626,63.525674
Kepler-1094,4.2304947e+17,6112.0,2.2668558e+28,84179700.0,305.344018,59.000251
Kepler-1095,2.3389606e+17,5658.0,1.8691618e+28,64004400.0,308.718823,61.713658
Kepler-1096,1.0614808e+17,4306.0,1.3123902000000002e+28,43829100.0,314.727879,65.616101
Kepler-1097,2.2772466e+17,5211.0,1.6305454e+28,54960300.0,290.658755,65.206357
Kepler-1098,2.7030732e+17,5794.0,1.9685853000000001e+28,68874300.0,313.47404,62.875234
Kepler-1099,3.7306113e+17,5837.0,2.0083547e+28,69570000.0,307.251261,69.303636
Kepler-1100,2.900558e+17,6247.0,2.4060487000000003e+28,93223800.0,308.63064,64.621008
Kepler-1101,2.7678729e+17,5614.0,1.8691618e+28,63308700.0,314.224649,65.381758
Kepler-1102,3.0425002e+17,5724.0,1.9089312000000002e+28,65395800.0,293.257242,70.593018
Kepler-1103,2.8419297e+17,6092.0,2.2072017000000006e+28,80005500.0,306.036746,70.724406
Kepler-1104,1.5922212e+17,6417.0,2.5850110000000002e+28,98093700.0,318.063114,68.724041
Kepler-462,2.2618181e+17,7070.0,3.1616673000000004e+28,141922800.0,320.198914,62.155308
Kepler-463,1.0367952e+17,5661.0,1.7299689e+28,62613000.0,319.921562,63.368941
Kepler-464,2.0149621e+17,5933.0,2.4060487000000003e+28,110616300.0,318.215495,68.304592
Kepler-465,1.8113059e+17,6310.0,2.4458181e+28,89745300.0,297.873015,68.099448
Kepler-466,1.3453652e+17,5927.0,2.0680088000000004e+28,73048500.0,318.904393,67.627807
Kepler-467,1.4132506e+17,5809.0,2.0878935000000003e+28,95310900.0,298.156464,60.40288
Kepler-468,1.4626218e+17,5498.0,1.9089312000000002e+28,60525900.0,308.697755,70.281327
Kepler-470,3.0517573e+17,6613.0,2.783858e+28,115486200.0,323.417522,68.856423
Kepler-471,4.2366661e+17,6733.0,2.9628203000000002e+28,125226000.0,318.898651,62.086704
Kepler-472,9.318814e+16,4996.0,1.6901995000000002e+28,54264600.0,312.003273,58.88228
Kepler-473,1.9779337e+17,5816.0,2.1077782e+28,93223800.0,297.168727,60.825753
Kepler-474,1.7526776e+17,5785.0,1.9685853000000001e+28,75135600.0,309.169313,64.315179
Kepler-475,8.63996e+16,5009.0,1.7100842000000003e+28,54960300.0,298.464721,61.976183
Kepler-476,2.1198759e+17,5837.0,2.0481241e+28,75831300.0,313.58312,63.644056
Kepler-477,1.1324519e+17,5240.0,1.7299689e+28,54960300.0,301.324904,63.842761
Kepler-478,1.295994e+17,5210.0,1.6901995000000002e+28,55656000.0,311.455799,66.428674
Kepler-479,1.1447947e+17,5247.0,1.7100842000000003e+28,56351700.0,303.199129,58.8101
Kepler-480,2.4870742e+17,6322.0,2.4855875e+28,93223800.0,318.608307,69.111248
HN Peg,5594374100000000.0,5974.0,2.1873170000000004e+28,72352800.0,333.918834,26.633875
alf Ari,6236199700000000.0,4553.0,2.9827050000000005e+28,967023000.0,37.662489,9.965114
bet Cnc,2.79379278e+16,4092.1,3.3803990000000004e+28,3283704000.0,124.257321,-10.287595
bet UMi,1.19663446e+16,4126.0,2.783858e+28,2664531000.0,133.319481,72.987597
eps CrB,2.15937286e+16,4406.0,3.3803990000000004e+28,1460970000.0,229.11792,46.068645
Kepler-1326,2.807987e+17,6725.0,2.8832815e+28,121051800.0,311.590047,58.98041
Kepler-1327,2.1229616e+17,5885.0,2.0282394000000003e+28,71657100.0,310.290789,71.242994
Kepler-1328,1.943991e+17,5780.0,1.98847e+28,68874300.0,296.973719,66.48816
Kepler-1329,1.9254768e+17,4500.0,1.4316984e+28,48003300.0,294.041109,70.739734
Kepler-1330,2.8974723e+17,5608.0,1.9288159000000002e+28,65395800.0,303.765885,61.006185
Kepler-1331,1.1262805e+17,4508.0,1.4316984e+28,48003300.0,314.176195,60.57834
Kepler-1332,1.5891355e+17,5581.0,1.8890465000000001e+28,62613000.0,307.16147,64.663541
Kepler-1333,2.9561006e+17,5628.0,1.8691618e+28,64004400.0,308.937084,61.40822
Kepler-1334,3.2307279e+17,5614.0,1.8691618e+28,63308700.0,311.868583,71.96114
Kepler-1335,1.9378196e+17,4903.0,1.5311219000000002e+28,51481800.0,295.881448,64.18235
Kepler-1336,2.5364454e+17,5512.0,1.8691618e+28,90441000.0,318.073885,66.009569
Kepler-1337,1.8143916e+17,4523.0,1.391929e+28,46611900.0,302.805158,68.307076
Kepler-1338,1.9100483e+17,5909.0,2.0680088000000004e+28,73048500.0,294.368819,63.955185
Kepler-1339,8.238819e+16,5586.0,1.8691618e+28,64700100.0,298.175938,70.471173
Kepler-1340,4.3847797e+17,6331.0,2.5253569000000003e+28,98789400.0,313.930438,61.970003
Kepler-1341,1.4379362e+17,4662.0,1.5708913000000003e+28,50090400.0,289.478183,66.889242
Kepler-1105,1.1386233e+17,4299.0,1.4118137e+28,47307600.0,289.764195,65.133644
Kepler-1106,3.6040976e+17,6104.0,2.2072017000000006e+28,81396900.0,307.463401,64.775688
Kepler-1107,1.4101649e+17,5268.0,1.7100842000000003e+28,57047400.0,303.999858,60.120475
Kepler-1108,2.3574748e+17,5406.0,1.7498536000000002e+28,58438800.0,316.77561,65.250558
Kepler-1109,2.4593029e+17,5893.0,2.0878935000000003e+28,73744200.0,305.03714,60.229966
Kepler-1110,2.2402182e+17,4781.0,1.4515831000000001e+28,48699000.0,304.824802,59.453192
Kepler-481,2.2001041e+17,5802.0,2.0083547e+28,75831300.0,313.77612,69.394042
Kepler-482,8.94853e+16,4871.0,1.4913525000000003e+28,50090400.0,320.24767,66.926764
Kepler-483,2.9406721e+17,6346.0,2.5452416e+28,102267900.0,306.635212,62.597794
KIC 9663113,5.1558344160000006e+17,6065.0,1.9487006e+28,71657100.0,318.627287,65.266468
Kepler-484,1.1633089e+17,5668.0,1.9089312000000002e+28,60525900.0,297.716482,68.307876
Kepler-485,3.6195261e+17,5958.0,2.1276629000000004e+28,75831300.0,320.404416,69.571836
Kepler-486,1.3206796e+17,4926.0,1.5708913000000003e+28,52177500.0,301.153577,71.100679
Kepler-487,2.5765595e+17,5444.0,1.8095077000000003e+28,61221600.0,311.602825,61.059664
Kepler-488,3.5701549e+17,5970.0,2.1276629000000004e+28,75831300.0,296.658599,70.586746
Kepler-489,1.1694803e+17,5014.0,1.6305454e+28,52873200.0,303.143742,59.249584
Kepler-490,3.8540393e+17,6045.0,2.1475476000000002e+28,77918400.0,316.21596,66.42544
Kepler-491,2.0273049e+17,5582.0,2.0680088000000004e+28,71657100.0,299.805832,64.027288
Kepler-492,1.9810194e+17,5527.0,1.8691618e+28,63308700.0,312.904896,62.231721
Kepler-493,5.9924294e+17,6457.0,2.7043192000000006e+28,107137800.0,310.042925,58.853253
Kepler-494,2.6598734e+17,6007.0,2.1873170000000004e+28,87658200.0,314.710502,60.947353
Kepler-495,1.943991e+17,5346.0,1.7100842000000003e+28,57743100.0,296.151406,61.099033
Kepler-496,2.0211335e+17,5293.0,1.7100842000000003e+28,57047400.0,306.189401,61.988451
eps Tau,1.51909011e+16,4901.0,5.368869000000001e+28,953109000.0,68.465042,-2.567161
gam 1 Leo,1.18861164e+16,4330.0,2.4458181e+28,2217891600.0,149.615045,8.814864
kap CrB,9284871300000000.0,4871.0,2.9827050000000005e+28,337414500.0,222.667325,53.934915
mu Leo,1.00686391e+16,4538.2,2.9827050000000005e+28,793098000.0,141.43002,12.348862
nu Oph,1.4255934e+16,4886.0,5.368869000000001e+28,1015722000.0,269.753167,13.665451
ome Ser,2.37321187e+16,4770.0,4.3149799e+28,855711000.0,234.765298,21.757058
omi CrB,2.62253643e+16,4749.0,4.2354411e+28,730485000.0,216.603401,45.926847
omi UMa,1.8668485e+16,5242.0,6.1443723000000005e+28,980937000.0,112.995813,40.243402
tau Boo,4832206200000000.0,6400.0,2.6645498000000005e+28,101572200.0,197.931821,26.513883
tau Gem,3.47573248e+16,4388.0,4.573481e+28,1864476000.0,105.44431,7.754448
xi Aql,1.73632339e+16,4780.0,4.374634000000001e+28,834840000.0,302.633048,28.722432
Kepler-1342,2.9036437e+17,5527.0,1.8492771000000002e+28,62613000.0,315.867543,62.635308
Kepler-1343,4.0330099e+17,5759.0,1.8890465000000001e+28,64700100.0,319.628124,70.009684
Kepler-1344,2.6259307e+17,5981.0,2.1674323000000005e+28,78614100.0,303.069473,68.432405
Kepler-1345,3.5917548e+17,6449.0,2.6247804000000003e+28,107833500.0,311.277557,66.270604
Kepler-1346,3.4652411e+17,6133.0,2.2668558e+28,84179700.0,309.497929,65.650356
Kepler-1347,9.905097e+16,5193.0,1.6305454e+28,54960300.0,317.503303,59.488078
Kepler-1348,3.1875281e+17,5911.0,2.0680088000000004e+28,72352800.0,314.726362,69.820088
Kepler-1349,8.02282e+16,6086.0,2.3066252000000003e+28,89049600.0,303.380278,70.296196
Kepler-1350,1.079995e+17,3827.0,1.0936585000000002e+28,36872100.0,304.864369,67.921851
Kepler-1351,7.436537e+16,4439.0,1.391929e+28,46611900.0,309.837763,62.410112
Wolf 1061,1329936700000000.0,3342.0,5.766563000000001e+27,21566700.0,247.857966,9.069591
KELT-14,8.207962e+16,5720.0,2.4657028000000003e+28,105746400.0,121.735711,-63.846284
KELT-15,1.011307318e+17,6003.0,4.0962482e+28,123834600.0,146.643331,-70.216639
Kepler-1352,1.9655909e+17,6118.0,2.2072017000000006e+28,80701200.0,311.071554,69.208023
Kepler-1353,1.8390772e+17,4776.0,1.5112372e+28,50090400.0,313.285832,62.202513
Kepler-497,3.301699e+17,5834.0,2.1674323000000005e+28,77222700.0,303.454447,59.978309
Kepler-498,2.3019322e+17,5744.0,1.9487006e+28,66787200.0,306.565359,65.394091
Kepler-499,1.6138211e+17,5312.0,1.7299689e+28,57743100.0,313.461379,63.614569
Kepler-500,2.3050179e+17,5813.0,2.0282394000000003e+28,71657100.0,314.660849,63.323491
Kepler-501,3.2214708e+17,5904.0,2.0481241e+28,72352800.0,314.74375,61.012203
Kepler-502,4.4218081e+17,6125.0,2.2867405e+28,84875400.0,307.201577,64.600743
Kepler-504,2.314275e+16,3519.0,6.561951000000001e+27,22958100.0,298.460984,67.942678
Kepler-505,6.850254e+16,3931.0,1.0936585000000002e+28,36872100.0,301.106054,64.06575
Kepler-506,7.127967e+16,6236.0,2.3662793000000002e+28,82788300.0,294.859281,62.901699
Kepler-555,2.3821604e+17,5894.0,2.0481241e+28,72352800.0,295.427431,61.009091
Kepler-556,2.2494753e+17,5740.0,1.98847e+28,68178600.0,303.109542,60.044046
Kepler-557,3.4744982e+17,6068.0,2.2072017000000006e+28,80701200.0,309.561602,61.837229
Kepler-558,2.0118764e+17,5242.0,1.6901995000000002e+28,56351700.0,295.898197,64.779634
Kepler-559,2.4469601e+17,5630.0,1.9089312000000002e+28,66091500.0,315.627837,63.084863
Kepler-560,2.715416e+16,3556.0,6.760798000000001e+27,22958100.0,321.872632,63.121413
Kepler-561,2.0581619e+17,5646.0,1.9089312000000002e+28,65395800.0,312.431149,65.086489
Kepler-562,2.5364454e+17,5575.0,1.8492771000000002e+28,62613000.0,307.66484,67.100663
Kapteyn,1212680100000000.0,3550.0,5.567716000000001e+27,20175300.0,67.250946,-67.50598
2MASS J02192210-3925225,1.2157658e+16,3064.0,2.1873170000000002e+27,19479600.0,13.508497,-49.30478
2MASS J21402931+1625183 A,7714250000000000.0,2300.0,1.590776e+27,8348400.0,333.590507,28.526095
BD-17 63,1.06425793e+16,4714.0,1.4714678000000002e+28,48003300.0,359.903057,-17.689941
BD-13 2130,2.927557875e+17,4545.0,4.2155564e+28,1333656900.0,119.140645,-34.921187
BD-11 4672,8423961000000000.0,4550.0,1.2925055000000001e+28,44524800.0,278.367865,11.56045
BD-10 3166,2.61081077e+16,5393.0,2.9230509e+28,63308700.0,170.135211,-15.967545
BD-08 2823,1.27686266e+16,4816.0,9.94235e+27,49394700.0,155.837804,-20.283333
BD+14 4559,1.52495294e+16,4864.0,9.743503e+27,59830200.0,325.97532,29.216882
BD+15 2940,1.331818977e+17,4796.0,2.1873170000000004e+28,1022679000.0,233.93879,35.317753
BD+20 274,4.270145945e+17,4296.0,1.5907760000000003e+28,1203561000.0,31.621666,9.587493
Kepler-1354,3.2615849e+17,6168.0,2.3066252000000003e+28,86266800.0,303.52072,58.750917
Kepler-1355,2.9715291e+17,5352.0,1.7498536000000002e+28,57743100.0,298.774884,71.137269
Kepler-1356,2.7185017e+17,5106.0,1.6305454e+28,54264600.0,306.599023,64.039151
Kepler-1357,3.1659282e+17,5597.0,1.8492771000000002e+28,62613000.0,314.532447,70.47904
Kepler-1358,1.7218206e+17,5181.0,1.6305454e+28,54960300.0,298.631403,64.849071
Kepler-1359,2.0643333e+17,4709.0,1.5510066000000002e+28,50090400.0,303.367804,63.086535
Kepler-1360,4.3354085e+17,6778.0,3.0025897000000004e+28,127313100.0,322.670257,63.619128
Kepler-1361,1.2466228e+17,5131.0,1.6504301e+28,54960300.0,296.680683,69.090446
Kepler-1362,2.3667319e+17,4857.0,1.5907760000000003e+28,51481800.0,301.170957,62.324761
Kepler-1363,1.7249063e+17,4839.0,1.5112372e+28,50090400.0,321.913457,67.887843
Kepler-1364,3.5454693e+17,6805.0,2.9628203000000002e+28,124530300.0,319.476516,68.747317
Kepler-1365,1.6693637e+17,5770.0,1.98847e+28,73048500.0,307.594284,62.617857
Kepler-1366,1.2188515e+17,4070.0,1.2328514000000002e+28,41742000.0,295.981133,63.64163
Kepler-1367,1.1015949e+17,4106.0,1.2328514000000002e+28,41742000.0,306.267219,69.010712
Kepler-1368,5.399975e+17,5906.0,2.1276629000000004e+28,75135600.0,311.15054,61.592314
Kepler-1369,3.8139252e+17,5761.0,1.9685853000000001e+28,68874300.0,296.847436,62.910729
Kepler-1370,2.7092446e+17,6202.0,2.3662793000000002e+28,89745300.0,295.27594,63.945125
Kepler-563,1.7187349e+17,5066.0,1.5907760000000003e+28,53568900.0,311.479918,66.525899
Kepler-564,2.561131e+17,5626.0,1.8890465000000001e+28,64004400.0,318.628638,65.596551
Kepler-565,3.2122137e+17,5735.0,1.9487006e+28,66091500.0,296.995542,69.363085
Kepler-566,1.9378196e+17,5132.0,1.6504301e+28,54960300.0,311.557795,68.166903
Kepler-567,1.7526776e+17,5148.0,1.6703148000000001e+28,54960300.0,321.755582,66.836628
Kepler-568,3.887982e+16,3768.0,1.0936585000000002e+28,36872100.0,322.518403,66.787724
Kepler-569,1.9902765e+17,5616.0,1.8890465000000001e+28,64700100.0,297.871455,70.687695
Kepler-570,1.9810194e+17,5496.0,1.8492771000000002e+28,62613000.0,310.733868,69.357795
Kepler-571,2.3327892e+17,5527.0,1.8492771000000002e+28,62613000.0,304.462703,70.883714
Kepler-572,1.6415924e+17,5212.0,1.6504301e+28,54960300.0,314.268631,70.775094
Kepler-573,2.3389606e+17,5746.0,1.9685853000000001e+28,70961400.0,312.136135,71.82972
Kepler-574,2.3050179e+17,5612.0,1.8890465000000001e+28,63308700.0,314.765109,72.449407
Kepler-575,2.6290164e+17,5710.0,1.9288159000000002e+28,66091500.0,297.160565,59.679597
Kepler-576,2.1538186e+17,5672.0,1.9685853000000001e+28,67482900.0,309.722423,58.670144
Kepler-577,1.6940493e+17,4984.0,1.5510066000000002e+28,50786100.0,309.314689,59.186105
Kepler-578,1.7526776e+17,5334.0,1.7299689e+28,57743100.0,300.764347,61.015084
Kepler-579,2.0458191e+17,5636.0,1.9685853000000001e+28,66787200.0,310.304716,59.942101
BD+20 2457,5.155741845e+17,4259.0,2.1535130100000004e+29,4940861400.0,148.88207,8.585762
HAT-P-57,8.70414256e+16,6330.0,5.5080619e+28,128704500.0,275.622916,33.944046
HAT-P-50,1.5335929e+17,6280.0,2.5253569000000003e+28,118269000.0,117.723667,-8.639805
HAT-P-51,1.450279e+17,5449.0,1.9487006e+28,72352800.0,32.137367,22.147277
HAT-P-52,1.1879945e+17,5131.0,1.7697383000000002e+28,61917300.0,48.933511,12.071836
HAT-P-53,2.2186183e+17,5956.0,2.1674323000000005e+28,84179700.0,35.564381,27.502316
KIC 3558849,3.884124875e+17,6175.0,1.9487006e+28,70265700.0,309.360527,58.682781
KIC 5951458,2.341367446e+17,6258.0,1.9487006e+28,105746400.0,302.087508,62.562686
KOI-7892,3.4139259089999994e+17,6474.0,2.0680088000000004e+28,87658200.0,293.097713,67.144031
KIC 10525077,4.706649067e+17,6091.0,2.0083547e+28,70265700.0,304.329435,69.148355
KIC 5437945,4.080776536e+17,6340.0,2.1276629000000004e+28,86266800.0,300.940084,62.120517
K2-25,1.38887357e+16,3180.0,5.766563000000001e+27,20175300.0,64.141307,-5.824474
Kepler-1371,1.388565e+17,5361.0,1.7299689e+28,57743100.0,306.67249,68.606726
Kepler-1372,3.5824977e+17,5677.0,1.9487006e+28,67482900.0,304.412264,66.037326
Kepler-1373,3.4312984e+17,6299.0,2.4259334e+28,92528100.0,295.942035,61.277424
Kepler-1374,3.5022695e+17,5323.0,1.6901995000000002e+28,56351700.0,308.705131,65.767161
Kepler-1375,3.8200966e+17,6704.0,2.9230509e+28,123834600.0,314.782021,62.813839
Kepler-1376,2.6660448e+17,5659.0,1.9487006e+28,67482900.0,299.642407,64.245512
Kepler-1377,3.1443283e+17,5218.0,1.7100842000000003e+28,57047400.0,306.454603,67.676481
Kepler-1378,1.7341634e+17,4407.0,1.391929e+28,46611900.0,313.970199,59.69675
Kepler-1379,2.9345007e+17,5188.0,1.6504301e+28,54960300.0,309.35892,61.653975
Kepler-1380,3.7306113e+17,5570.0,1.9089312000000002e+28,65395800.0,301.457122,63.914359
Kepler-1381,4.0299242e+17,5747.0,1.9089312000000002e+28,65395800.0,305.55047,70.011318
Kepler-1382,2.252561e+17,6161.0,2.7043192000000006e+28,119660400.0,310.248559,58.992423
Kepler-1383,2.9653577e+17,6370.0,2.5054722000000004e+28,100180800.0,316.166075,61.228315
Kepler-1384,1.9069626e+17,4919.0,1.5510066000000002e+28,51481800.0,311.75219,59.224762
Kepler-1385,1.6261639e+17,5732.0,2.2867405e+28,89745300.0,294.656861,68.841775
Kepler-1386,2.5858166e+17,5733.0,2.0282394000000003e+28,71657100.0,289.343381,65.35018
Kepler-580,1.0275381e+17,4298.0,1.3322749000000002e+28,44524800.0,292.932406,62.92142
Kepler-581,2.5703881e+17,5772.0,1.98847e+28,69570000.0,311.403889,60.48363
Kepler-582,2.3173607e+17,5564.0,1.8492771000000002e+28,63308700.0,314.660494,60.30306
Kepler-507,1.265137e+17,6113.0,2.3066252000000003e+28,91832400.0,323.482884,68.88515
Kepler-508,1.0028525e+17,6025.0,2.3066252000000003e+28,86962500.0,313.123173,62.668899
Kepler-509,1.0460523e+17,6060.0,2.1873170000000004e+28,83484000.0,309.302728,69.476596
Kepler-510,1.1663946e+17,5746.0,1.8095077000000003e+28,98093700.0,298.902753,60.924016
Kepler-511,1.3823936e+17,5770.0,1.98847e+28,83484000.0,296.019678,69.847394
Kepler-512,1.6385067e+17,5997.0,2.3265099e+28,90441000.0,323.39427,67.188016
Kepler-513,1.4410219e+17,5849.0,2.0282394000000003e+28,73744200.0,302.28721,71.83187
Kepler-514,1.5089073e+17,6106.0,2.5452416e+28,100180800.0,304.79056,71.72383
Kepler-515,7.868535e+16,5293.0,1.7896230000000003e+28,57743100.0,315.069242,72.296894
Kepler-516,2.3975889e+17,7099.0,3.2213214000000004e+28,140531400.0,310.377409,58.638142
Kepler-517,8.763388e+16,5690.0,1.8890465000000001e+28,68178600.0,309.285033,61.54452
Kepler-518,9.997668e+16,5842.0,1.9089312000000002e+28,61221600.0,299.16381,63.093293
Kepler-519,7.220538e+16,5260.0,1.7697383000000002e+28,55656000.0,317.452491,60.085944
TYC 3667-1280-1,1.4842217e+17,5130.0,3.7184389000000007e+28,435508200.0,41.149651,47.325058
Kepler-818,2.9838719e+17,5638.0,1.8691618e+28,64004400.0,311.675651,59.072271
Kepler-819,2.2278754e+17,5279.0,1.7100842000000003e+28,56351700.0,310.322465,59.115998
Kepler-820,3.0517573e+17,6260.0,2.4458181e+28,94615200.0,304.000977,60.20278
Kepler-821,1.9100483e+17,5191.0,1.6703148000000001e+28,55656000.0,295.791309,61.427789
Kepler-822,2.9499292e+17,5928.0,2.1077782e+28,75135600.0,306.064073,60.230792
Kepler-823,2.7647872e+17,5643.0,1.9487006e+28,66787200.0,294.083956,61.44581
Kepler-824,4.1718664e+17,6035.0,2.2867405e+28,84875400.0,303.482929,60.812632
Kepler-825,2.530274e+17,5976.0,2.0481241e+28,75135600.0,309.605729,59.478415
Kepler-826,2.0026193e+17,6079.0,2.0878935000000003e+28,80005500.0,294.532412,61.420246
Kepler-827,4.1718664e+17,5602.0,1.8492771000000002e+28,63308700.0,312.255686,62.533386
Kepler-828,1.9285625e+17,5039.0,1.6106607000000002e+28,53568900.0,299.483218,64.191879
Kepler-829,2.9437578e+17,5698.0,1.9487006e+28,67482900.0,291.864408,64.969782
